GUID;ASSEMBLY.ID
18I_DLJHTFSOjAT7i9V5tR;9786371.0
1HzQkzpMbBOBZ8QcwWUtne;8694301.0
0WC5vmWE94DxSg4YxZcbdH;9837318.0
3RumG8gan1Rw7uXF0tkuMg;7361118.0
0iaWdcW1bCfuSR$uO6aqsG;6956819.0
0GYG5ryXT2LBjSqBPQ4oBi;7261934.0
0lDplyK8H5gRx0jglCCzSb;6930538.0
2_AqebDXD0ZuR2SK31y48f;6956819.0
3OTZjltGrFqAemHtwM5Ht1;8691264.0
0SoIpQJ499JQvO7UcvDE0L;8694301.0
0G_Arn6JLEiwm$xyQYdme8;9594725.0
0zxiJlXqD1_f0zIGHJa6f1;8695870.0
3fx9QgxSP61ASdGhXsY8P1;8689945.0
3sRZ2cfoLBCBWjb2KVFEXP;8695090.0
0w6RUbdOf5ewUiQuc2ypy2;8694491.0
1TkcFA88fCKgJuSeEyyBWM;9846274.0
0mN_LJeY1FVRu_OQ2o6I9p;6956819.0
0EOosAugn618ZRaj9QjZk5;8691646.0
1t4jgO_SnCV8RUdImzu3fm;9786371.0
0Sz0I8E7v1aApP9bx$uvLk;8694643.0
0ijYuz_xrFsRlPnqO3rdrs;6930538.0
0K8zmkDsD9LxHc8rewCQWf;9808020.0
2YB08IARH9ovhgtLH$IHiS;8687152.0
21ORBkH4nCQhHrNjkePye1;6930538.0
0HgA31XX1DKxRU9pKa8FeP;9846274.0
0gvWVOAE92Gw1TOKY50Udk;8695090.0
38Mfygao1B5A5zB0VIayHg;9918574.0
2BhGW6P_L6rehhitsx2P9r;8687826.0
2ghEt0mzXArfN67NjwW1aA;9846274.0
2UQ1WgeNvDb9uryQ9l5MnN;9918574.0
102sRcG5HBjRS4g3yU5mp8;8687152.0
0tw4xPhlDD_v6hlCXe4IQ6;9808020.0
1kxIekNCfCzBxBuwzTcRJS;8694301.0
1hhSwel2rBpgUPL91aBcp6;8688762.0
2PpmBNIiHCauZVutb6aD$l;7267139.0
3GxpU7zYrA4xh$VHcBRjS1;7267139.0
0fKBwVCMrB$BGyUBxuDmFL;7261934.0
0B36nv1$5Fz9oUvC0JBwcS;8692021.0
2LkqNCj1X8TON$qApAaSIJ;8692021.0
3TZC3dREf1aO2lVX3gX1qX;7266884.0
3ySCbdSQv5jOB4UkhDlSzh;7266884.0
2paik1z7L7wgrIqSqDecgL;6937105.0
0cLuEl5yT63QrgWmShIcuO;8689129.0
3LRakPKEDCw9v7jXbZprSE;8687610.0
2LJaI6c_r9IeLSsa0Vx1M_;8690964.0
2Umva6YHj7Wfz4p_d2o8_l;8686746.0
0PbG2dxNb4aOFFi1EAJddQ;9808020.0
18X73KauX06eSkDaepb53i;9839246.0
0_g9Imcp13xQbwWwerRL0g;9839246.0
2Tb$Hb8DvDuANg$P8ix7fY;9839246.0
0edBSKsGn63QmE1jXz5DL0;9846274.0
165f9Ybt12HhjMW7WSA9U6;9846274.0
0KKKiwKS9EyAWmgl5EezEz;9918574.0
1$5ttIOO58S9O$vgw5k313;9594725.0
2Y9nUCJvbAzxEzrocZxTZn;8689742.0
0tiC5Swhn3IRRzgmjk$Sq9;8690258.0
2Hx9pDY5T3RQCgvYV9Rgar;8689474.0
1Yo0AwEwn3XPBsgp9sKjnq;8686897.0
2aZDmeVqj7leVPIyrErjnr;9837318.0
1fexDIz8b5mPvy6Qt6uap$;7180278.0
1Mcm4iFDf59f8zvvtLZK_K;9786371.0
3FOj6ftoT5b8AoMSzGNyXo;8685895.0
3Z_$Qg6Gb9vf8Rj1syj2b8;8696451.0
3rbkwwFpb9sO7W1c_2Rzm3;8696451.0
274OuSSHL6RRMtmCeT0hed;6937105.0
3p4yTgcDvDF8rUhVc4$J11;8686746.0
2_8WmfXpTAcPpKBJYP8sg$;8691810.0
3aq$4BERLCwx8w7eI5ocFP;8695870.0
0cNhhshfD6aOfRs4xMbNyj;7150949.0
0X2RqgYs5BQ8VPmiofPU33;7150949.0
0RVFer2q9CAPBID4N4Un7i;8695607.0
3eqhafLS17tApi7WX45aX5;8695607.0
0zBTM0dV53HPYeeD72iDr3;8695278.0
1LdyNPS0D93vXUFMR8zGQ9;8689474.0
1VE4HzYFD2$wuimVY2n_HP;8691810.0
0TK9xZiyf2Uf7CTettB8EV;8691264.0
2jFXBY8Ev19gbNpZNIu04o;8690826.0
2eLau2t9z8AO_W8hGEJSpN;8690826.0
0HSB$PMknCEh6e34ttWbm7;8690610.0
0ItlxVWYX598pfoI8rwYjK;8690610.0
3M6ixxdyr4bOc_oqAYqKLb;8690258.0
3$IfT95lP6$AtpopvplfEG;8690258.0
2er0U0ovv7lwkzLa1rsqBf;8690258.0
20z4ROJr1BoRdo5iRq5dEh;8690258.0
05fgPW_c16ieEC8x4Qqe0n;8689945.0
3UGZKJEWn7oRgpPXhkpTQZ;8689945.0
3ztiLJ_6n2GvC4_B9Aw5kP;8689945.0
3Dsms1m7HCx9ruFYm8KwOL;8688978.0
3jdGg1rp15yegBJnLAd9tG;8688978.0
2zV6fijb14qh32yPDm_ohr;9786371.0
1C9HPcxIz7xAngZ01lNJD0;8688762.0
3VbiJPcITBoPd41NEMl_xZ;7361118.0
0bOIhfZMr12vuq110V_Za3;7361118.0
3GxJNHNCz6dwdr8eq0ScoY;7361118.0
3aji_7AmHFAP2prUtATGbR;9789124.0
3N9lt_$wXBouvgVwRxqf75;8688277.0
2wFRkZU3X2XxmWxpiDfdo2;8688277.0
068ghldL99mRxHE2l1NZhr;8687826.0
0XNn9XBqzE2OoxA_QbX7cE;8687610.0
2bU2ajvSH8wxiyKYQWc$Dr;8686530.0
02Ue1HZgr5tuh95RP6bojn;8686530.0
0NOKPL0y565AAz75tDVFHm;6956819.0
3_mtLQbsjAZh7_rhq2Ilzl;6956819.0
0Uh2OnPPH71BvwXPp5QFc6;6958137.0
009MDNVNT9FgMkXdvCOeQl;6958137.0
0DqcMeHST5EvMcrz_0H4BT;8685895.0
3saGEHMhTAC93aClANBlWD;8685895.0
3Yx_KgjRHC5BczTnHoTRog;8685895.0
3yj$CQ2CD7dxSRseHAdy79;8686897.0
2YE6WGRjH68xe3aNm7SOqz;7088684.0
3y6jdpRGbEaRFgLdyiZo2Y;8688520.0
0rS66oCfr7w9dFs5BgWzyA;9789124.0
2FLoUvZlf4hhQn01Xu4X6G;7180278.0
3QvPCkU3rF99UrVU2fLQ9L;9786371.0
2s_vZupVnEl81RpQaZmf32;9808020.0
1L$S4Lk2P9$ffEP3Lkwf5G;9808020.0
3U65Ti6eT8wxsxR9MdhZIr;9808020.0
1Lt8syFDfAUewgZMmRfcaE;9837318.0
1jFqvuv0fB1BRn_NjPuBw0;9837318.0
21PhVou3P6uBEpdFK9cTJP;9837318.0
09NoPVNyT1cuxSQgLIcMgB;9837318.0
0VijRtCjfCAxykPEUvoCRM;8687977.0
0ttIt9sqn6jufR3e0HW89Y;8687977.0
0xK8wpzmb7RumYamr1_FTE;8687407.0
3o_oayKWrCzhPw$hYDmiNt;9789124.0
2QERlvByvCBey7pIQqgubJ;9789124.0
3ffzrKJVL5gw0NaQBw_2x5;9789124.0
2Vcil_rKr2IBN_TmcWQCgR;6930538.0
1TlX2ISCbE0eN2UCe0kJfk;8694643.0
2vVmRXH4PA2PQXZCdTtm$v;8694643.0
1rpxkP6ibD4hlfA24Y87pg;8694643.0
10DAu46onB98zrOlbLRAcz;8689742.0
2gjXlVmvP32ftaTBMM44Ld;8688520.0
1kmWprGTH4vBI$3odGfK$V;8688520.0
2_jb0_Ekv5twIZ_pWpiZPr;8450517.0
1jGgXrRSrEwv9kJsN0SeuK;8398297.0
2nqh4TQs15NupFsTbxv9a9;8020155.0
0ZlY5CMHH5ReRuS5WxTkbU;8398297.0
37QWYboFrCZ8D4zjJhoI6g;8404253.0
0M2TwJ2PH4qPjfRyuO8hvM;8434550.0
2TK2XU14H9eOPg4PTUAzfv;7150949.0
3QBwT1ISPFuOgctrJE2hYd;8688978.0
2AfvBIRNT6tQKg$os1NLz9;8695607.0
2Rxf0C0qX7Pu0efug5PK7V;8696053.0
1QgWUpjQf5chD4tgnAPFP3;6937105.0
1HYnQInTzBTeAmXnlyb7YQ;8696451.0
1Jv2CxBhv6U9RGmaW0yLtl;7088684.0
3FIWndthn0RuUzRsi4QWJY;6937105.0
0nHG$HveH0ZuSBmI_1Sd22;8688978.0
0gF_fmFvb11QjymIiwU1sH;8696451.0
1ve81IXdv6kfvMqz0dbX1l;8696053.0
2olZHjslv48gKJf7YsOKBF;8695870.0
3FJpfE9N1DYBBjWz7LGF00;8695870.0
2WzlJlt7965xwZoR10l0Oa;7150949.0
2pAEMsfkDEMh7EdUVjE7UP;8695607.0
2MKOY58rf63vzSiJvxMaoW;8695278.0
1e_c0$4aH0YO3V9uoeYTgn;8695090.0
2xRnuNhEn4RBH5INvRoBJ1;8695090.0
0GWUH$BrrFIwAn0KWednNl;8690826.0
1k$aNAshLCkwknyN0171WU;8690826.0
1xtWk6qSDDDhq$swDOf926;8687826.0
3dTf2O2ELFXeVFTnwMXUA$;8687826.0
2jEejpPpDElfZaP9uVzrcm;8686746.0
1Hr2SnYSv9suMK4bX$eUY5;8686746.0
09LI3xuuX0d8stLwmNp3u7;6342765.0
0EZI1_JX947wXaOVmz23yL;9506063.0
2PGafMzT1FAAR$q8QGyfeo;9506410.0
0_DREDyeL0kxbFmI$UcPrY;9495782.0
1rXuPrzszDnBNtdVsW1l9n;9494471.0
3mpF2PhLzFC8UoYy6CiWUN;9507798.0
3MMIL7jp9DPRB$lZAMKZT4;9507451.0
1$mrS3Gp55evX$PYjFz_1Z;9506757.0
0uyuThIgj5N9TpDJcYG$P1;9495345.0
2PI_hLX6vFbRDkLkVa3vjQ;9496656.0
2Mbgiyg2j9D8rpb0nWTcAv;9494908.0
0y6IEX8pDBTAOgrjD2b2cC;9496219.0
0EUfnCWqj4GOJzE9GW_5up;9507104.0
14taxZlb12TPanlqXt$7V4;9898662.0
0kVkxv18fFNPXNbzwzXIE0;8443695.0
3_q_deoZr9Q8ebXzTjQnh1;8451944.0
10BU8HTFr0WQtsXClaqr_Q;8434172.0
13YcI8h2f8jvmkNwIKJl37;8423297.0
3$d9w40L57KfMBJCozLwqd;8422255.0
1TIBbj6mT8pvu1U6L7w4Eo;8423718.0
3Sr0Z6gNT6fBLaxXocm91S;8428682.0
1ZrhFVXuz5WfEPT$vV1_8$;8450517.0
1oxk_Kn3vD4vyHQA18dL8B;8434298.0
3IEd_2ij94uQWLmDLXEnK8;8434550.0
0QTANhJuH4yhx4aF6lGiDV;8450096.0
2m5JuZtorCxxsG1W6ys88l;8448278.0
2KVqlhuKDBPAIJX3Es8XRk;8451628.0
0bFcVC0eP1hBqAF1z2hb$e;8452260.0
10NiE1M1DBbwZME_uTRv9G;6765952.0
1KuD12Ts5ERetmhc7ika70;6762602.0
1vk3fGdBf0bw0Z9RhAGg5M;2503166.0
1AbXeXrur4ZvHcUPDhsmNq;8408454.0
3AHBqqsZfECPbOYD4wiX97;8464083.0
2afeA4r6z4XgtDVY9$oE8C;7617492.0
3mP6nZJL5CwP95F7yTKZVk;7803974.0
38JxvOptjCq81Rx0Fwe$2E;7782489.0
3GRBa_lH54mh3xeRlBx8vy;8103129.0
0oM6VZG1j7EwEFnJe0ku2P;8104966.0
0WKqOiutHFafOAeP4DX7EX;7617492.0
2QO_OSSGDF3hKTRmwfyW5e;7617492.0
0Fxxg9vfP98fZ5Na4mcgeY;7780848.0
32r$1nHJf6ZffhclUeWRsP;8460599.0
0g5TJ2shj9tQaO2$u8d4S$;8110282.0
2IxCLpyNT1cB_jMPFO$A4b;8499364.0
2gQ_vzgYr5BQ7WOaqibVAl;8110282.0
1L1rpbRQT8FfcPFf9VvULy;7610484.0
350X9XCATCyuOyMIzFrKfU;7573443.0
3tOb4JihP4shHUeMLgw_eT;7573138.0
1beDQDqbvDzv3HFSOd9lqG;7571515.0
3afgMMU699PxOJLIzSOCz2;7582484.0
1UrdTK32XBS9Z4_CZFF0AK;7610166.0
3cYzUO3UH5VfnDrFOfNB_P;7603773.0
3HS9JQqFP8cfrgJAJAyfdc;7578790.0
19rxFqZ6L42vlcIvrlcN2X;7581925.0
2Pg$zO8PXFrhB1XUVoAxQa;7580143.0
1HJoDDitH6HwgiDl5$gj5$;7563938.0
2uWtG5lPP9JwYFhIZ0ZaEW;7613576.0
1esUvFKV9EhfYtEtIox1OA;7602332.0
1yChfSBU91q88oHySxVZO$;7607228.0
3ydZR6V0DBvR9gVnXSUC3D;7576211.0
3eBKNvDer8QxUAXeyoS9Dk;7578479.0
2v84dZru59Ehp_qEeLm9ww;7565772.0
1fVNnaVYX9GOabJFFKpzUZ;7569126.0
3Yu8Oc4U5COuZTy3hUej9y;7569440.0
2YN2w8jLnEB9fYYQDVQf5k;7575897.0
1MAnlOF3T56urve6SN9wBF;7576370.0
20UkGay6P0UAaaMiQaZgnz;7620684.0
0AC4HVYyXBNhkVEdAUwKU8;7582084.0
2e1VRuEnv6PPDmqJIDyQIu;7607043.0
37jDUqy91BcQRyc3wOfm59;7609725.0
2jG5K9Yrz58BS_UP_M9vtx;7611650.0
1Ih9H_KwbE6AI$aliv29bN;7613918.0
1AS6mWMjDCS8UIcScbuoZ3;7613417.0
30B9ZBeh1EXQF8eNbppvQb;8411430.0
01Kzgnaf92mwCdGLMTrOL1;7618824.0
2g5KKLKgv4nBSZ7n4_x4RN;7620525.0
2aN6aFxpHEmvQYzjA3HVsz;7621026.0
11LEFzjNrChglF18p1efnS;7617492.0
0I7owP5mLEGBeBl4iZKwN4;8110282.0
0mmqwof2j2hP0Q_GqYUNR3;7803974.0
3GI9gw3EL9n9QfD_iJUmIM;7803974.0
12gsLLxn58NPZfpP2Tf0cb;7803974.0
0GZBZTiyfEhuq1nmXVS2s0;7617492.0
0xnYNg3HTFAvUeo4kNfXjf;7617492.0
0Xpzzw3Sb3ifMrHsTbByWW;8110282.0
25WeaBUD19jRSWTZcnO0Ju;7697209.0
01AeravA9EEAxSs0Crb09n;7697209.0
2cSNMvrM5AdP6kINV4Og7m;7697209.0
12Vg_Bpi5ArBx043K1Qrw8;8606074.0
0voPiokD59XAL4p8rt2LE9;9507451.0
0qd27qdpb5H9MttMm5yFNZ;9495345.0
2CWpy9bsrB4xKyZojOpWGj;9494908.0
12DanUoMrFi8k9tFrsoHVw;9506410.0
2GNxX05QD8Uu8eHSRT6bLg;9494471.0
3yYabLakH9G9R51nmBCSh2;9495782.0
2FF2tHinPA59Rz_t3GhWAh;9496219.0
00Y16oIkvDMRq0nMlNGxmy;9496656.0
2cdVsBbwz8nR2aNVcQeSMX;9506063.0
2sb8lzWHnE1e5Ues9QIT9E;9506757.0
1xEcYNcc93499aj9W_QG5u;9507104.0
1EDYiY1uD5w8hoCAQnvYct;9507798.0
38T_IZadnE79IFRQ9icyHj;7085373.0
3UEWZofrLE3u6EgFoJtHxa;8716461.0
1_Io55Ef9AJ8n4yDfXw$co;8716317.0
1nwEXYKeL7BeziPJ525ZTv;8716637.0
00JXuu$$D2aBm5FZwfZWea;8716958.0
1yItIj5Dz9fwi95eT$LWPr;8715980.0
2v2$bCVYX9kwq_njLqLT9C;9851951.0
2v8jhVZWbBGwAu0apoKsNi;9851629.0
2SQ_C9eWz4_x3iOj66aCtC;8717264.0
0DGWkFATv2cQ$omHpVA5$f;8717441.0
0Ms4Ex84j2iA4HK3oOYLMe;8715680.0
3$0KE6an5AVf7E7MmBq7uO;8716781.0
39KUJa_BDAKv59XLRFbekS;8717103.0
1laVCnpq9Few_8tI2sm1n6;7893404.0
1KiN5BeyT7JvRUmgTbTUHJ;2598238.0
2EA5kp6Gn5IeOs3w3ZsdIy;6327959.0
0jIpePPEDBFx0HWhjC6ICx;2501742.0
2dyPj0amn14QHHIyqnMyAy;2617269.0
3$rfY56pf2aA4yBqDMRbnN;6339138.0
2WnY0cfszE_wchsoWHgMjg;2501268.0
3dAQRgfin7Uhede1o2M1ow;2587364.0
2PkOviY_DEv8ybpT5aDwMP;2587364.0
00CJKpxf5DefbMJB7Tf3XD;8016284.0
3PdBSWzLz269N2wt$zAliX;2598238.0
2GuiQZvu14t9IPCEi08cT0;2602494.0
0hCIB8GxH9$P$xRbu50pD1;2602494.0
1Hp9BzYhL6qPQ1hSFvJ6u2;7871508.0
2EIqZURMH27uKG7EA3tkNT;6327932.0
0p7fu1htzAiR6JLd03nbTL;7871508.0
0ZAMAahhH4LfoqzB$O$0Kh;6339271.0
3G4fC6Oyf3jfDb3CWS0qz7;2501268.0
0qgoZ5BcvEMBoJ5gfOcCch;2501742.0
38wHXUd2r7TR5udDWR3Hp6;2501474.0
1zNgJ__G5FYB_BBhH3bOS1;2501474.0
2qp3aLjVLBlBog4vxC$a2A;7085373.0
0HS$IbYt9AHuRTjot5ws5v;9495782.0
2tjTT2OO99Ce0I34mB048k;9495345.0
31urYwwFH8auj7MbZGBpy7;9494471.0
0KOrxxY0fDS92nF9VxrhYg;9494908.0
1flyapVp59hg_RIHTDWaEk;9496656.0
1ib4MyVtT35griJiorszTh;9496219.0
1WDEv2laf3ahinJNsZEylc;9506063.0
11NYRxtIf6NP0zUrH_4RZg;9506410.0
07f4KOOdj8NxEjXJ8Q3jG$;9506757.0
1eY4lIHTv1bewF7koNaWAr;9507104.0
1UPlvaoWnFoRXb5SPHe1HE;9507451.0
2cCImE2LfEw80vrnBQbumd;9507798.0
1NodJtInj9ihq$uAbjBfBd;7780848.0
1vpoAeM6fBdOTJ6Ydf$jr8;7681910.0
12CaxjG7f3BeCWAbQ1eoOG;7803974.0
1Li$JDnU1BoOHhWiAbWApM;7617492.0
04sAxM7wr2gAcDt9r36vKp;7688810.0
3NP6LdZQv3D8v0uJPcDCFp;8110282.0
3_kvBX6GzDFRPh$5xrTyaC;7697209.0
2M8MwPxJDB0gNeaI0UiaRb;8689474.0
0PDz6LXHHCle_8IcMEAJSx;7982737.0
1B_N0DAX5FUgb11HM32jyI;8007817.0
3$_8BOSuX9$QbjXfCgSWw9;7993427.0
0PvxxBA_z4QvlyI2qvxJQb;7982737.0
1_Zf2pfTv2xfB0lbN0Rdi5;7993427.0
3O0EKF5JjBC8fYKrK0qI5e;8007817.0
2BBz3KYNfBOR2KSM1LrH$V;7982737.0
36$D5zF6rD1xYcBtzCDMHV;7982737.0
26bFd0Jkj3nP$atEefU4tD;9837318.0
2uyAt9nDH05fbTa0$iqGSx;8686530.0
3CJlV$rCrCDRpIBrZt4VxC;8688520.0
1_wETPFef3Of$nRXADg7Yv;8688520.0
36fDw3rjP0$vxd4o9mhEx_;8688520.0
3jfLUcJ6zBzv6ChSyS7IFl;8688762.0
2aR9ede9DEbetCMBZs42JK;8688762.0
0ul13vuRPCNP_j6twyr$io;8686530.0
3aFXw_0AL0qefg5VB2xfmf;7180278.0
20ABNE5Kv0kg4yw93Wb8AW;7563938.0
0FLKPPcEPB$eNClwsLI8b9;7681910.0
2Oxp3LMij218583fr$HMAH;7803974.0
0pYSw5k7n8Afv5XUWZIHj5;8110282.0
2uRyyxeQTCKe$4logzX9f4;7681910.0
2WByJxAaj3_9z7VQvnRsE4;7617492.0
0e3VVIM390cfPNcil6vzsV;7697209.0
3Au8g6$Ij0xfeFACz$3Juc;7697209.0
1MgfmExUXBmgzNOqvBviV5;8110282.0
3Dw3icZcT4ve$_69iRqzwd;7688810.0
3hD4lObhzF_eY0u1s869zQ;7688810.0
3HzEdw_yPD6vZWoRXaM1LE;7803974.0
13w9gGrEH0k8s$09kgslkr;7803974.0
3YTusz$CnBGexDS8uAsXHp;7617492.0
37n7TWv2TAHx2l5j_dRLHh;7617492.0
2_2dqp18n4GurULAZvcdM5;8110282.0
0tycKGApP8TBWw4vrXoXGG;8110282.0
35NDBi6Ir8uhWi0y_ek5SM;7697209.0
2WrzCakwHED8GlXJb9Swza;7697209.0
0$OTdaI2HB5xYPVBtjDl$i;2500078.0
0Vkxk6JH9D8ftsVJUglH6M;6387864.0
2RFnd2Zpj0IhKXATY7gJby;2503398.0
2XcrZ88b9BEP5y0JJJjDUh;8312925.0
3tDR2TToj25BTR7aEKaoE5;2505366.0
0LD530hcL0V8R84bXuZDLz;2505366.0
3Ej4U0Bob0KvRN0InRQp9a;7856021.0
20yuv2QMzCCQHUaVVr9n74;2501132.0
2Saukofv9Dsgtrk4zed7JP;2501132.0
0_2ZUVAG95j8eTSov3Ank_;8312925.0
0clAi2G$f1HPXnKjICkfzq;8309347.0
2o2XmxEhf5ZBK8_bwS$_FE;2505366.0
11ts04uDL19gJMZUsmd8U0;8281894.0
3_r2UwoKz71RTIT4JX48dc;2503398.0
1mcADSCSL8CB09zv0Xysc$;6773687.0
3NpcDUCpD8tuSnBn3QupEp;6320715.0
3Qco8sWGnDfPotpigxvE0C;2503398.0
1w$5eF7ij8xAzsobbpEzlP;6320715.0
0nYV3OG551rwJxgbPMvlUr;6773687.0
26Fy7HpTT4AuSUBjpbfCkH;2505366.0
0ES7zqxcn1LRmdjram8cy5;2503398.0
19$f1H83H7qBH06PNaWta$;8309347.0
3PlY04VeX5_AnDgVfxT9$3;8281894.0
2AeNbMZePESO_IllHyKn0z;8281894.0
3Q_e8u$gjF78pz2VNazIwG;8281894.0
2ArhLIXtH2HOd09LrQ8JA0;8309347.0
2H4nykP4X2wRz5TY3Hs01L;8309347.0
3xG2_9Jrv9HAAJsPMh5ckN;2505640.0
1ZmLmixJ1EyQIYyn0Ci1uT;8716637.0
07p8kwXs55ehc8jcPvoEDw;8717103.0
0hqCqW_Gz9g9XwZbEM_vbY;8715980.0
2f0BwIv$TFfPnmSdg_Dhrv;8717264.0
3S19P88OTBgg$gVplFdcD1;8694491.0
0IuKwifID9_Aq6hg0O2BWt;8715680.0
1v9nEkkibC9xa3DYUmtWYS;9851629.0
0_gmADkDb2kRSd6IMuVTZD;9851805.0
1i2cSiG_r9Nu3bYvL8hMUH;9851951.0
2pAHftRznEgRSWxHuz90Gf;8716461.0
3M6qikvkD3hgaEhKLY1dKZ;8716781.0
0v7xSBhLT2NBONOLDFLgF8;8716958.0
2xvFsa7TT19Q68AfYqdPFe;8717441.0
2hIcI5aNX2txX8wnT3VYy$;6744234.0
1QSh_r_213lvW5Z_SK6qRL;7606725.0
3H$LcSFLH8JR_oXDEZVapP;7601650.0
2$1RfUxp96nQpubrI85J6f;7601778.0
3plqdBtOrBVw7NTZHDrO$O;7606884.0
059XH6xFDBVgNC96Ualv08;8687826.0
1bHzL0$CT1ruDGC0WwWP2t;8473001.0
1W7XUo_tn3YxGA_QLDe_hB;7480752.0
1DXeSPnK51WeowQTfw734f;6764143.0
2Df2Njv2rA0OxF1crUJsGY;8481592.0
3O6XqjUUHEoxjPRG3MSpEB;8473001.0
3EetV_nmT7PR9PMtrwCGWF;6764143.0
0iRHQYBazEHvmeXVyi6Nn6;6764263.0
1fxbdw8oj8EhUdmLD1qSh7;6764263.0
3oozs_AFD9QPUswRL059a0;6764023.0
2F$Mv8j2fDAgHPpkbK8t0s;6764023.0
2VLdv2751E$h7YpnAx8ewS;6764023.0
0iAhVzRRj5CA70Hd$hmYTa;6764143.0
0O8A0OuSr3kO3W1PMPEM0i;7480863.0
1rQplr82f7Kw0Mpzfh9$Fb;7480863.0
2ZaKbKvxn07gG638X$9YYU;7480863.0
3g3KQoJQr29P1mA7HpdM5Q;2514300.0
386f8IwjD7ZPx43FMiYjvQ;2525730.0
2Aal8JbF5FxfcBfE9RtsA5;6745418.0
2J4MvSkOL4LxxVH2MXqkKC;6739471.0
3ODvkJw4TAvAURH6Cv9w7h;6745418.0
2qKz6pMRTBlBUUJNIcpPqD;6745418.0
1uiuIGlfb80BhskcAVxQDV;6738746.0
1yThUP04T3Wx$xOEy0GmcA;2590425.0
0yPIm0EJnAiBwNAu34iiBi;6738746.0
0qhtMoVpT0J847J1LNQfgL;6351953.0
1iTWlzPcjD9g6Iz2Gr4nlk;2590425.0
0UPed66f11_wA$wYdUYAGh;6738746.0
3OS3F9F8vF9vFkbn$uW$zB;6351953.0
0g7Ob5h$XAs8mVloaauke4;6351953.0
0tWpYIOSXDGQW$im7lI8TP;6744234.0
3BYvFV2iz9TRqinRDrAK5y;6744234.0
3AyKB6_Wn0kQxAFGC2qdAt;6739471.0
1juNdH5wrFsR_kJPBMDqRo;2590223.0
3CK$$CIQ9BSPtpPuy7hTPG;2590223.0
2MEIhw0av9b8BTIx6owVrP;6745673.0
1VuOVuJhnDGuYK1YZ5AiAZ;6745673.0
3vmJmIeTX9pxxbigWXM$Im;2525964.0
1RxjXez$94Ig3grXiyRc2a;2525964.0
3JjOlgpg1AwuG3OpFczEVV;7803974.0
33bBCNzuHC2BcRBH3eAdpe;7074148.0
3QnaHf_ozEyPj1WnKHROPG;7267139.0
3Bazzsp$XFHP__Ex82JdXE;7261934.0
1mbIwI2af8XQx3ayZ8LTNV;7113372.0
0fJGPvMnH52R2jYyoSjtIw;7074148.0
3Mcz5WNFH1PRgLo3pDgQxR;7261934.0
2UA1gRncf6FR1pZiGfKKeR;7267139.0
3jh3zVJKbDl9AoI56vj9Kt;7074148.0
3Zcj7ydfn2DfqErlRdHnOW;7152880.0
0hTaxXfBD7Mvvwpva_QH_y;9655442.0
3$1HKTpyH8luUhmXmgKJzv;7261934.0
2sNov7Wn57tu0RzbeGRkaa;7085373.0
31PwpJlCj1lfo_SNvJCrcu;7267139.0
1Xciil6H50_RNmfV2uoeZ6;7152880.0
3f_R1jlkz6rBk4zp9WgUmO;7085373.0
0$cQ_VpFjDnucrC_bj0423;8692021.0
2vw01q5VTBlv$Msrz89Yie;9594725.0
0PWTkPBhf0fOn$HDRIYblq;9594725.0
0P6ZmI1njEohOq4Y15jnmy;9594725.0
2ixgfroxvDSv7jzszRWpLs;9524415.0
1TfYBWoLT5RRfjVbqBA40E;9655442.0
2bNZhQ4aHFWQmfh0yaAe6y;7267139.0
2y5UecnJbF7wi3wpxetLt3;9655442.0
2DGq1fUN57Bvrdmiyecbbo;9655442.0
3KYzr3KLn2q8CVVrETgIIf;7113372.0
1pKJ4hbYLD5QK9JJAAjNDF;9655442.0
0U5tzatkH4Gf1FPqdpiMr1;7261934.0
2m$HxAo$D2GA2wNRHk7psq;7267139.0
1kuwu9zXXE_u$Y0IruhZ31;8692021.0
3z6eRqP1j1Wg9NvMzI5ayv;7267139.0
3R4Zv1C8zBd9iDhVjla1ih;7267139.0
2Rmep6wMnDlea414xVnI6a;7261934.0
1c6$LuHRLAAgvKGUesKRim;7261934.0
0FHVF$Q7nARuB7JDUEkqva;7261934.0
23XS4kw3H7bvSbLn_sC8Is;7261934.0
2DpPHDSk9BefwH52MpRruE;7152880.0
2lrGgazRD8_RHlCrSVTdV7;9524415.0
1tc$v1MUf73wrsHjZ6QvYe;9551875.0
2C4ZAdgDf0KBdGyYKy80Y$;9551875.0
1Griue2cfFlvs4g9TOsry5;9655442.0
2mC1XW8r58nhkJUfdy3u7g;9655442.0
2LuFouKTr7EwXIJk47rnCk;9655442.0
1sPUU4FFHEA9bjrboXWQoL;9655442.0
3Q9PQfnSv3mBWGJSMyuvxY;7074148.0
2VW4nmqD99ThNHXlq4m_2q;7113372.0
2S2fOVFpb4pxxIyvmXD53n;7113372.0
1y_dz3jzn0gQnYtGAKWo1L;7085373.0
1rPX0hiPzCpfpBAu7z8yYk;7085373.0
0lZHE8Puz9PQ5fA0y4XdBN;7152880.0
0OHm5PUv54KOdlxzC54DER;9594725.0
0MW0ZZ8a5AMgwsrgH7XGUs;9594725.0
0VhZDZKrH93f5kBcSS_4fG;9594725.0
0tyjV0OhD3h9xv_naBcT1d;9594725.0
3YKFaoZ955ixX4Q$S8csv2;9594725.0
0FrgLXmNv3AhxGyRH8sCo5;9594725.0
17BI61xpP9eRqqCt08toLC;7613761.0
